generation,operator,NE,EHR,IR,cEHR,Δμ,Δσ,total_variants,elite_count,non_elite_count,rejections,duplicates
20.0,NegationOperator,0.0,50.0,50.0,100.0,0.013,0.0,1.0,1.0,0.0,1.0,0.0
20.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.0128,0.0,1.0,1.0,0.0,1.0,0.0
20.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
20.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.0142,0.0,1.0,1.0,0.0,0.0,0.0
20.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
20.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,0.0132,0.0,1.0,1.0,0.0,1.0,0.0
21.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.0475,0.0,1.0,1.0,0.0,2.0,0.0
21.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
21.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,0.0613,0.0,1.0,1.0,0.0,2.0,0.0
21.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,0.049,0.0,1.0,1.0,0.0,2.0,0.0
21.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,0.0006,0.0076,2.0,2.0,0.0,1.0,0.0
21.0,MLM,0.0,33.33,66.67,100.0,0.0245,0.0,1.0,1.0,0.0,2.0,0.0
21.0,NegationOperator,0.0,100.0,0.0,100.0,0.028,0.1001,3.0,3.0,0.0,0.0,0.0
21.0,POSAwareAntonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
21.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,0.072,0.0941,2.0,2.0,0.0,1.0,0.0
21.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
21.0,StylisticMutator,0.0,33.33,66.67,100.0,0.0944,0.0,1.0,1.0,0.0,2.0,0.0
21.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,0.0188,0.0217,3.0,3.0,0.0,0.0,0.0
22.0,ConceptAdditionOperator,0.0,66.67,33.33,100.0,-0.0007,0.0767,2.0,2.0,0.0,1.0,0.0
22.0,InformedEvolutionOperator,0.0,66.67,33.33,100.0,-0.166,0.0308,2.0,2.0,0.0,1.0,0.0
22.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
22.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,0.1651,0.0,1.0,1.0,0.0,2.0,0.0
22.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
22.0,MLM,0.0,66.67,33.33,100.0,0.0329,0.2649,2.0,2.0,0.0,1.0,0.0
22.0,NegationOperator,0.0,33.33,66.67,100.0,0.113,0.0,1.0,1.0,0.0,2.0,0.0
22.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,-0.071,0.1061,3.0,3.0,0.0,0.0,0.0
22.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.033,0.2601,2.0,2.0,0.0,1.0,0.0
22.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.0091,0.0609,3.0,3.0,0.0,0.0,0.0
22.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.0748,0.1633,2.0,2.0,0.0,1.0,0.0
22.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
23.0,ConceptAdditionOperator,0.0,66.67,33.33,100.0,0.0028,0.0213,2.0,2.0,0.0,1.0,0.0
23.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.1548,0.0,1.0,1.0,0.0,2.0,0.0
23.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
23.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
23.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,0.0184,0.0087,2.0,2.0,0.0,1.0,0.0
23.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
23.0,NegationOperator,0.0,33.33,66.67,100.0,0.0492,0.0,1.0,1.0,0.0,2.0,0.0
23.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.0131,0.0107,3.0,3.0,0.0,0.0,0.0
23.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,0.0999,0.0,1.0,1.0,0.0,2.0,0.0
23.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
23.0,StylisticMutator,0.0,66.67,33.33,100.0,0.0243,0.0011,2.0,2.0,0.0,1.0,0.0
23.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,0.0953,0.0115,2.0,2.0,0.0,1.0,0.0
24.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
24.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
24.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
24.0,LLMBasedParaphrasing,0.0,100.0,0.0,100.0,0.1746,0.1099,2.0,2.0,0.0,0.0,0.0
24.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,0.1995,0.0,1.0,1.0,0.0,1.0,0.0
24.0,MLM,0.0,50.0,50.0,100.0,0.1303,0.0,1.0,1.0,0.0,1.0,0.0
24.0,NegationOperator,0.0,50.0,50.0,100.0,0.049,0.0,1.0,1.0,0.0,1.0,0.0
24.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.0139,0.0,1.0,1.0,0.0,1.0,0.0
24.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
24.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.1125,0.0,1.0,1.0,0.0,0.0,0.0
24.0,StylisticMutator,0.0,50.0,50.0,100.0,0.1509,0.0,1.0,1.0,0.0,1.0,0.0
24.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,0.0796,0.0373,2.0,2.0,0.0,0.0,0.0
25.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.0121,0.0,1.0,1.0,0.0,1.0,0.0
25.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,0.0188,0.0,1.0,1.0,0.0,1.0,0.0
25.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
25.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.0421,0.0,1.0,1.0,0.0,1.0,0.0
25.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,0.015,0.0,1.0,1.0,0.0,1.0,0.0
25.0,MLM,0.0,50.0,50.0,100.0,0.0412,0.0,1.0,1.0,0.0,1.0,0.0
25.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
25.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.0188,0.0071,2.0,2.0,0.0,0.0,0.0
25.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
25.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
25.0,StylisticMutator,0.0,50.0,50.0,100.0,0.0203,0.0,1.0,1.0,0.0,1.0,0.0
25.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,0.0394,0.0,1.0,1.0,0.0,1.0,0.0
26.0,ConceptAdditionOperator,0.0,66.67,33.33,100.0,-0.1228,0.2658,2.0,2.0,0.0,1.0,0.0
26.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
26.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.3206,0.0,1.0,1.0,0.0,2.0,0.0
26.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.1052,0.0,1.0,1.0,0.0,2.0,0.0
26.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
26.0,MLM,0.0,66.67,33.33,100.0,-0.1213,0.0957,2.0,2.0,0.0,1.0,0.0
26.0,NegationOperator,0.0,66.67,33.33,100.0,0.0406,0.0203,2.0,2.0,0.0,1.0,0.0
26.0,POSAwareAntonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
26.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
26.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.0537,0.1946,3.0,3.0,0.0,0.0,0.0
26.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.1974,0.0723,2.0,2.0,0.0,1.0,0.0
26.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.1232,0.0251,2.0,2.0,0.0,1.0,0.0
27.0,ConceptAdditionOperator,0.0,66.67,33.33,100.0,-0.0517,0.1006,2.0,2.0,0.0,1.0,0.0
27.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
27.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
27.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,0.0833,0.2272,2.0,2.0,0.0,1.0,0.0
27.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.2325,0.0,1.0,1.0,0.0,2.0,0.0
27.0,MLM,0.0,33.33,66.67,100.0,-0.2315,0.0,1.0,1.0,0.0,2.0,0.0
27.0,NegationOperator,0.0,33.33,66.67,100.0,-0.054,0.0,1.0,1.0,0.0,2.0,0.0
27.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.1107,0.0452,2.0,2.0,0.0,1.0,0.0
27.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.0981,0.0379,2.0,2.0,0.0,1.0,0.0
27.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.0114,0.1846,3.0,3.0,0.0,0.0,0.0
27.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.0822,0.0,1.0,1.0,0.0,2.0,0.0
27.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.1243,0.0352,2.0,2.0,0.0,1.0,0.0
28.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.0121,0.0,1.0,1.0,0.0,2.0,0.0
28.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.2557,0.0,1.0,1.0,0.0,2.0,0.0
28.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,0.0185,0.0,1.0,1.0,0.0,2.0,0.0
28.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,0.0123,0.0,1.0,1.0,0.0,2.0,0.0
28.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
28.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
28.0,NegationOperator,0.0,100.0,0.0,100.0,0.0244,0.018,3.0,3.0,0.0,0.0,0.0
28.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,0.0506,0.0371,2.0,2.0,0.0,1.0,0.0
28.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,0.0784,0.0,1.0,1.0,0.0,2.0,0.0
28.0,SemanticSimilarityCrossover,0.0,50.0,0.0,100.0,0.0894,0.0,1.0,1.0,0.0,0.0,1.0
28.0,StylisticMutator,0.0,100.0,0.0,100.0,0.0443,0.0475,3.0,3.0,0.0,0.0,0.0
28.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,0.019,0.0065,2.0,2.0,0.0,1.0,0.0
29.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.2328,0.0,1.0,1.0,0.0,2.0,0.0
29.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
29.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,-0.1954,0.0386,2.0,2.0,0.0,1.0,0.0
29.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.1562,0.0127,2.0,2.0,0.0,1.0,0.0
29.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
29.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
29.0,NegationOperator,0.0,33.33,66.67,100.0,-0.1356,0.0,1.0,1.0,0.0,2.0,0.0
29.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.0112,0.0,1.0,1.0,0.0,2.0,0.0
29.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.1052,0.0387,2.0,2.0,0.0,1.0,0.0
29.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.0298,0.1346,3.0,3.0,0.0,0.0,0.0
29.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.239,0.0,1.0,1.0,0.0,2.0,0.0
29.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.1542,0.0663,2.0,2.0,0.0,1.0,0.0
30.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.1069,0.0,1.0,1.0,0.0,1.0,0.0
30.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,-0.1676,0.0,1.0,1.0,0.0,1.0,0.0
30.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
30.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.0259,0.0,1.0,1.0,0.0,1.0,0.0
30.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
30.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
30.0,NegationOperator,0.0,50.0,50.0,100.0,0.1609,0.0,1.0,1.0,0.0,1.0,0.0
30.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.1407,0.0,1.0,1.0,0.0,1.0,0.0
30.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,0.048,0.0,1.0,1.0,0.0,0.0,0.0
30.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.2021,0.0,1.0,1.0,0.0,0.0,0.0
30.0,StylisticMutator,0.0,50.0,50.0,100.0,0.0295,0.0,1.0,1.0,0.0,1.0,0.0
30.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,0.1719,0.0,1.0,1.0,0.0,1.0,0.0
31.0,ConceptAdditionOperator,0.0,66.67,33.33,100.0,-0.1708,0.2446,2.0,2.0,0.0,1.0,0.0
31.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.2285,0.0,1.0,1.0,0.0,2.0,0.0
31.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.2586,0.0,1.0,1.0,0.0,2.0,0.0
31.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.2294,0.013,2.0,2.0,0.0,1.0,0.0
31.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,0.0534,0.0,1.0,1.0,0.0,2.0,0.0
31.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
31.0,NegationOperator,0.0,66.67,33.33,100.0,-0.269,0.112,2.0,2.0,0.0,1.0,0.0
31.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,0.0022,0.0,1.0,1.0,0.0,2.0,0.0
31.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.0639,0.0301,2.0,2.0,0.0,1.0,0.0
31.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.0617,0.0736,3.0,3.0,0.0,0.0,0.0
31.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.2006,0.0738,2.0,2.0,0.0,1.0,0.0
31.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.1064,0.0,1.0,1.0,0.0,2.0,0.0
32.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
32.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,-0.1832,0.0,1.0,1.0,0.0,1.0,0.0
32.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
32.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
32.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,-0.0893,0.0,1.0,1.0,0.0,1.0,0.0
32.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
32.0,NegationOperator,0.0,100.0,0.0,100.0,0.058,0.1224,2.0,2.0,0.0,0.0,0.0
32.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.1404,0.006,2.0,2.0,0.0,0.0,0.0
32.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.071,0.0,1.0,1.0,0.0,0.0,0.0
32.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.0356,0.0,1.0,1.0,0.0,0.0,0.0
32.0,StylisticMutator,0.0,100.0,0.0,100.0,-0.0341,0.2092,2.0,2.0,0.0,0.0,0.0
32.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,0.0236,0.1276,2.0,2.0,0.0,0.0,0.0
33.0,ConceptAdditionOperator,0.0,100.0,0.0,100.0,0.0212,0.0144,2.0,2.0,0.0,0.0,0.0
33.0,InformedEvolutionOperator,0.0,100.0,0.0,100.0,-0.0732,0.1433,2.0,2.0,0.0,0.0,0.0
33.0,LLMBackTranslation_HI,0.0,50.0,50.0,100.0,0.0207,0.0,1.0,1.0,0.0,1.0,0.0
33.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.0123,0.0,1.0,1.0,0.0,1.0,0.0
33.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,0.0144,0.0,1.0,1.0,0.0,1.0,0.0
33.0,MLM,0.0,100.0,0.0,100.0,0.0122,0.0001,2.0,2.0,0.0,0.0,0.0
33.0,NegationOperator,0.0,100.0,0.0,100.0,0.0352,0.023,2.0,2.0,0.0,0.0,0.0
33.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.022,0.0103,2.0,2.0,0.0,0.0,0.0
33.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,0.0069,0.0,1.0,1.0,0.0,0.0,0.0
33.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
33.0,StylisticMutator,0.0,50.0,50.0,100.0,0.0529,0.0,1.0,1.0,0.0,1.0,0.0
33.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
34.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.0391,0.0,1.0,1.0,0.0,1.0,0.0
34.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,0.0502,0.0,1.0,1.0,0.0,1.0,0.0
34.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
34.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
34.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,0.0495,0.0,1.0,1.0,0.0,1.0,0.0
34.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
34.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
34.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.0365,0.0,1.0,1.0,0.0,1.0,0.0
34.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
34.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.2666,0.0,1.0,1.0,0.0,0.0,0.0
34.0,StylisticMutator,0.0,100.0,0.0,100.0,0.2108,0.1381,2.0,2.0,0.0,0.0,0.0
34.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,0.0664,0.0639,2.0,2.0,0.0,0.0,0.0
35.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
35.0,InformedEvolutionOperator,0.0,66.67,33.33,100.0,-0.0516,0.1889,2.0,2.0,0.0,1.0,0.0
35.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,0.0405,0.0,1.0,1.0,0.0,2.0,0.0
35.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,0.0071,0.0,1.0,1.0,0.0,2.0,0.0
35.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
35.0,MLM,0.0,66.67,33.33,100.0,0.0276,0.0233,2.0,2.0,0.0,1.0,0.0
35.0,NegationOperator,0.0,66.67,33.33,100.0,-0.0094,0.0426,2.0,2.0,0.0,1.0,0.0
35.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,0.1509,0.0,1.0,1.0,0.0,2.0,0.0
35.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,0.0188,0.0,1.0,1.0,0.0,2.0,0.0
35.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
35.0,StylisticMutator,0.0,33.33,66.67,100.0,0.0128,0.0,1.0,1.0,0.0,2.0,0.0
35.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,0.0662,0.0,1.0,1.0,0.0,2.0,0.0
36.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
36.0,InformedEvolutionOperator,0.0,100.0,0.0,100.0,-0.2003,0.0334,3.0,3.0,0.0,0.0,0.0
36.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,0.0118,0.0,1.0,1.0,0.0,2.0,0.0
36.0,LLMBasedParaphrasing,0.0,100.0,0.0,100.0,0.1011,0.1177,3.0,3.0,0.0,0.0,0.0
36.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
36.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
36.0,NegationOperator,0.0,66.67,33.33,100.0,0.1245,0.0888,2.0,2.0,0.0,1.0,0.0
36.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,0.0988,0.1213,2.0,2.0,0.0,1.0,0.0
36.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,0.079,0.0923,2.0,2.0,0.0,1.0,0.0
36.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
36.0,StylisticMutator,0.0,100.0,0.0,100.0,0.077,0.0602,3.0,3.0,0.0,0.0,0.0
36.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
37.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.1733,0.0,1.0,1.0,0.0,2.0,0.0
37.0,InformedEvolutionOperator,0.0,100.0,0.0,100.0,-0.1886,0.0434,3.0,3.0,0.0,0.0,0.0
37.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
37.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.1476,0.0,1.0,1.0,0.0,2.0,0.0
37.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.2083,0.0,1.0,1.0,0.0,2.0,0.0
37.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
37.0,NegationOperator,0.0,66.67,33.33,100.0,0.1054,0.092,2.0,2.0,0.0,1.0,0.0
37.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,-0.1724,0.0901,3.0,3.0,0.0,0.0,0.0
37.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.0208,0.2242,2.0,2.0,0.0,1.0,0.0
37.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.0226,0.1135,3.0,3.0,0.0,0.0,0.0
37.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.1791,0.0,1.0,1.0,0.0,2.0,0.0
37.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.0178,0.0,1.0,1.0,0.0,2.0,0.0
38.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.0337,0.0,1.0,1.0,0.0,2.0,0.0
38.0,InformedEvolutionOperator,0.0,100.0,0.0,100.0,-0.1797,0.0548,3.0,3.0,0.0,0.0,0.0
38.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,0.1048,0.0374,2.0,2.0,0.0,1.0,0.0
38.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,0.092,0.0,1.0,1.0,0.0,2.0,0.0
38.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,0.0986,0.0,1.0,1.0,0.0,2.0,0.0
38.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
38.0,NegationOperator,0.0,66.67,33.33,100.0,0.0684,0.0852,2.0,2.0,0.0,1.0,0.0
38.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.0338,0.0,1.0,1.0,0.0,2.0,0.0
38.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.0073,0.0,1.0,1.0,0.0,2.0,0.0
38.0,SemanticSimilarityCrossover,0.0,50.0,0.0,100.0,0.0725,0.0,1.0,1.0,0.0,0.0,1.0
38.0,StylisticMutator,0.0,33.33,66.67,100.0,0.0272,0.0,1.0,1.0,0.0,2.0,0.0
38.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
39.0,ConceptAdditionOperator,0.0,66.67,33.33,100.0,-0.1405,0.136,2.0,2.0,0.0,1.0,0.0
39.0,InformedEvolutionOperator,0.0,100.0,0.0,100.0,-0.1718,0.032,3.0,3.0,0.0,0.0,0.0
39.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.1771,0.0,1.0,1.0,0.0,2.0,0.0
39.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.1697,0.0,1.0,1.0,0.0,2.0,0.0
39.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.2643,0.0,1.0,1.0,0.0,2.0,0.0
39.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
39.0,NegationOperator,0.0,33.33,66.67,100.0,-0.2419,0.0,1.0,1.0,0.0,2.0,0.0
39.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.1697,0.1579,2.0,2.0,0.0,1.0,0.0
39.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.1947,0.0758,3.0,3.0,0.0,0.0,0.0
39.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.1791,0.1719,3.0,3.0,0.0,0.0,0.0
39.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.3571,0.0,1.0,1.0,0.0,2.0,0.0
39.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.2757,0.0683,2.0,2.0,0.0,1.0,0.0
