generation,operator,NE,EHR,IR,cEHR,Δμ,Δσ,total_variants,elite_count,non_elite_count,rejections,duplicates
20.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
21.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
21.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.1062,0.0,1.0,1.0,0.0,2.0,0.0
21.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.1156,0.0,1.0,1.0,0.0,2.0,0.0
21.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.0114,0.0117,2.0,2.0,0.0,1.0,0.0
21.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.1582,0.0,1.0,1.0,0.0,2.0,0.0
21.0,MLM,0.0,33.33,66.67,100.0,-0.0077,0.0,1.0,1.0,0.0,2.0,0.0
21.0,NegationOperator,0.0,33.33,66.67,100.0,0.1455,0.0,1.0,1.0,0.0,2.0,0.0
21.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.1641,0.0,1.0,1.0,0.0,2.0,0.0
21.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.0433,0.0,1.0,1.0,0.0,2.0,0.0
21.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
21.0,StylisticMutator,0.0,33.33,66.67,100.0,0.0048,0.0,1.0,1.0,0.0,2.0,0.0
21.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.1567,0.0,1.0,1.0,0.0,2.0,0.0
22.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.0141,0.0,1.0,1.0,0.0,2.0,0.0
22.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.253,0.0,1.0,1.0,0.0,2.0,0.0
22.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.3112,0.0,1.0,1.0,0.0,2.0,0.0
22.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
22.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.0388,0.0,1.0,1.0,0.0,2.0,0.0
22.0,MLM,0.0,66.67,33.33,100.0,0.0105,0.0571,2.0,2.0,0.0,1.0,0.0
22.0,NegationOperator,0.0,33.33,66.67,100.0,0.0194,0.0,1.0,1.0,0.0,2.0,0.0
22.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.0256,0.0208,2.0,2.0,0.0,1.0,0.0
22.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.2436,0.0,1.0,1.0,0.0,2.0,0.0
22.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
22.0,StylisticMutator,0.0,100.0,0.0,100.0,-0.1924,0.3379,3.0,3.0,0.0,0.0,0.0
22.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.0198,0.0088,2.0,2.0,0.0,1.0,0.0
23.0,ConceptAdditionOperator,0.0,100.0,0.0,100.0,-0.2467,0.3496,3.0,3.0,0.0,0.0,0.0
23.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
23.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,0.0074,0.0,1.0,1.0,0.0,2.0,0.0
23.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.0007,0.0,1.0,1.0,0.0,2.0,0.0
23.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,0.0583,0.0,1.0,1.0,0.0,2.0,0.0
23.0,MLM,0.0,33.33,66.67,100.0,-0.0042,0.0,1.0,1.0,0.0,2.0,0.0
23.0,NegationOperator,0.0,33.33,66.67,100.0,-0.0162,0.0,1.0,1.0,0.0,2.0,0.0
23.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,0.0063,0.0228,2.0,2.0,0.0,1.0,0.0
23.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.0454,0.0,1.0,1.0,0.0,2.0,0.0
23.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
23.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.3183,0.4493,2.0,2.0,0.0,1.0,0.0
23.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,-0.2437,0.3464,3.0,3.0,0.0,0.0,0.0
24.0,ConceptAdditionOperator,0.0,100.0,0.0,100.0,0.0445,0.0622,2.0,2.0,0.0,0.0,0.0
24.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
24.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
24.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
24.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
24.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
24.0,NegationOperator,0.0,100.0,0.0,100.0,0.014,0.0018,2.0,2.0,0.0,0.0,0.0
24.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.0165,0.0,1.0,1.0,0.0,1.0,0.0
24.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
24.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
24.0,StylisticMutator,0.0,100.0,0.0,100.0,0.0011,0.0016,2.0,2.0,0.0,0.0,0.0
24.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
25.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.0464,0.0,1.0,1.0,0.0,1.0,0.0
25.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
25.0,LLMBackTranslation_HI,0.0,50.0,50.0,100.0,-0.0961,0.0,1.0,1.0,0.0,1.0,0.0
25.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,-0.0885,0.0,1.0,1.0,0.0,1.0,0.0
25.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,0.0005,0.0,1.0,1.0,0.0,1.0,0.0
25.0,MLM,0.0,50.0,50.0,100.0,-0.0935,0.0,1.0,1.0,0.0,1.0,0.0
25.0,NegationOperator,0.0,50.0,50.0,100.0,-0.0892,0.0,1.0,1.0,0.0,1.0,0.0
25.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,-0.1053,0.0,1.0,1.0,0.0,1.0,0.0
25.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
25.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
25.0,StylisticMutator,0.0,100.0,0.0,100.0,-0.066,0.0875,2.0,2.0,0.0,0.0,0.0
25.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,-0.1026,0.0,1.0,1.0,0.0,1.0,0.0
26.0,ConceptAdditionOperator,0.0,100.0,0.0,100.0,-0.0003,0.0547,2.0,2.0,0.0,0.0,0.0
26.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
26.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
26.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.0479,0.0,1.0,1.0,0.0,1.0,0.0
26.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
26.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
26.0,NegationOperator,0.0,100.0,0.0,100.0,-0.0202,0.0174,2.0,2.0,0.0,0.0,0.0
26.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.0208,0.0138,2.0,2.0,0.0,0.0,0.0
26.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.0174,0.0,1.0,1.0,0.0,0.0,0.0
26.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.0147,0.0,1.0,1.0,0.0,0.0,0.0
26.0,StylisticMutator,0.0,50.0,50.0,100.0,0.0136,0.0,1.0,1.0,0.0,1.0,0.0
26.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,-0.0364,0.0,1.0,1.0,0.0,1.0,0.0
27.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.0158,0.0,1.0,1.0,0.0,1.0,0.0
27.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
27.0,LLMBackTranslation_HI,0.0,50.0,50.0,100.0,-0.0016,0.0,1.0,1.0,0.0,1.0,0.0
27.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.0205,0.0,1.0,1.0,0.0,1.0,0.0
27.0,LLM_POSAwareSynonymReplacement,0.0,100.0,0.0,100.0,0.0706,0.0957,2.0,2.0,0.0,0.0,0.0
27.0,MLM,0.0,50.0,50.0,100.0,-0.0019,0.0,1.0,1.0,0.0,1.0,0.0
27.0,NegationOperator,0.0,50.0,50.0,100.0,0.1684,0.0,1.0,1.0,0.0,1.0,0.0
27.0,POSAwareAntonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
27.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
27.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.0067,0.0,1.0,1.0,0.0,0.0,0.0
27.0,StylisticMutator,0.0,50.0,50.0,100.0,0.0043,0.0,1.0,1.0,0.0,1.0,0.0
27.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
28.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.0313,0.0,1.0,1.0,0.0,2.0,0.0
28.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
28.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
28.0,LLMBasedParaphrasing,0.0,100.0,0.0,100.0,-0.0161,0.0488,3.0,3.0,0.0,0.0,0.0
28.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,0.0014,0.0,1.0,1.0,0.0,2.0,0.0
28.0,MLM,0.0,33.33,66.67,100.0,0.0167,0.0,1.0,1.0,0.0,2.0,0.0
28.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
28.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.0028,0.0,1.0,1.0,0.0,2.0,0.0
28.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.0116,0.0284,2.0,2.0,0.0,1.0,0.0
28.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
28.0,StylisticMutator,0.0,33.33,66.67,100.0,0.0394,0.0,1.0,1.0,0.0,2.0,0.0
28.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.0718,0.0,1.0,1.0,0.0,2.0,0.0
29.0,ConceptAdditionOperator,0.0,66.67,33.33,100.0,-0.2138,0.2574,2.0,2.0,0.0,1.0,0.0
29.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
29.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,-0.3652,0.4275,2.0,2.0,0.0,1.0,0.0
29.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.4113,0.0,1.0,1.0,0.0,2.0,0.0
29.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.0596,0.0,1.0,1.0,0.0,2.0,0.0
29.0,MLM,0.0,33.33,66.67,100.0,0.211,0.0,1.0,1.0,0.0,2.0,0.0
29.0,NegationOperator,0.0,66.67,33.33,100.0,-0.2745,0.3071,2.0,2.0,0.0,1.0,0.0
29.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.5648,0.112,2.0,2.0,0.0,1.0,0.0
29.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.263,0.0,1.0,1.0,0.0,2.0,0.0
29.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.186,0.2157,3.0,3.0,0.0,0.0,0.0
29.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.0613,0.0,1.0,1.0,0.0,2.0,0.0
29.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.669,0.0,1.0,1.0,0.0,2.0,0.0
30.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.0005,0.0,1.0,1.0,0.0,1.0,0.0
30.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
30.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
30.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,-0.0004,0.0,1.0,1.0,0.0,1.0,0.0
30.0,LLM_POSAwareSynonymReplacement,0.0,100.0,0.0,100.0,-0.0066,0.0064,2.0,2.0,0.0,0.0,0.0
30.0,MLM,0.0,50.0,50.0,100.0,0.0301,0.0,1.0,1.0,0.0,1.0,0.0
30.0,NegationOperator,0.0,50.0,50.0,100.0,0.0094,0.0,1.0,1.0,0.0,1.0,0.0
30.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.0137,0.0329,2.0,2.0,0.0,0.0,0.0
30.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,0.2072,0.0,1.0,1.0,0.0,0.0,0.0
30.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
30.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
30.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
31.0,ConceptAdditionOperator,0.0,100.0,0.0,100.0,0.051,0.0665,2.0,2.0,0.0,0.0,0.0
31.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
31.0,LLMBackTranslation_HI,0.0,50.0,50.0,100.0,0.0126,0.0,1.0,1.0,0.0,1.0,0.0
31.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
31.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
31.0,MLM,0.0,50.0,50.0,100.0,0.0068,0.0,1.0,1.0,0.0,1.0,0.0
31.0,NegationOperator,0.0,50.0,50.0,100.0,0.0193,0.0,1.0,1.0,0.0,1.0,0.0
31.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.0036,0.0071,2.0,2.0,0.0,0.0,0.0
31.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,0.0016,0.0,1.0,1.0,0.0,0.0,0.0
31.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.0146,0.0,1.0,1.0,0.0,0.0,0.0
31.0,StylisticMutator,0.0,50.0,50.0,100.0,0.0793,0.0,1.0,1.0,0.0,1.0,0.0
31.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
32.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.0029,0.0,1.0,1.0,0.0,1.0,0.0
32.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
32.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
32.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
32.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,0.0071,0.0,1.0,1.0,0.0,1.0,0.0
32.0,MLM,0.0,50.0,50.0,100.0,0.0077,0.0,1.0,1.0,0.0,1.0,0.0
32.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
32.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.0401,0.0,1.0,1.0,0.0,1.0,0.0
32.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
32.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.0074,0.0,1.0,1.0,0.0,0.0,0.0
32.0,StylisticMutator,0.0,50.0,50.0,100.0,0.0612,0.0,1.0,1.0,0.0,1.0,0.0
32.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,0.0706,0.0,1.0,1.0,0.0,1.0,0.0
33.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,-0.1713,0.0,1.0,1.0,0.0,1.0,0.0
33.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
33.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
33.0,LLMBasedParaphrasing,0.0,100.0,0.0,100.0,-0.0807,0.1109,2.0,2.0,0.0,0.0,0.0
33.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
33.0,MLM,0.0,50.0,50.0,100.0,-0.1565,0.0,1.0,1.0,0.0,1.0,0.0
33.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
33.0,POSAwareAntonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
33.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.0336,0.0,1.0,1.0,0.0,0.0,0.0
33.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
33.0,StylisticMutator,0.0,50.0,50.0,100.0,-0.0623,0.0,1.0,1.0,0.0,1.0,0.0
33.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,-0.0706,0.0,1.0,1.0,0.0,1.0,0.0
34.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
34.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
34.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.0371,0.0,1.0,1.0,0.0,2.0,0.0
34.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,0.0056,0.0,1.0,1.0,0.0,2.0,0.0
34.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.0472,0.0,1.0,1.0,0.0,2.0,0.0
34.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
34.0,NegationOperator,0.0,66.67,33.33,100.0,-0.0216,0.0424,2.0,2.0,0.0,1.0,0.0
34.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.0484,0.0059,2.0,2.0,0.0,1.0,0.0
34.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
34.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
34.0,StylisticMutator,0.0,100.0,0.0,100.0,0.0139,0.0991,3.0,3.0,0.0,0.0,0.0
34.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.0235,0.0334,2.0,2.0,0.0,1.0,0.0
35.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.0174,0.0,1.0,1.0,0.0,2.0,0.0
35.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
35.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,-0.0362,0.0464,2.0,2.0,0.0,1.0,0.0
35.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.0464,0.0,1.0,1.0,0.0,2.0,0.0
35.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,0.0283,0.0,1.0,1.0,0.0,2.0,0.0
35.0,MLM,0.0,66.67,33.33,100.0,-0.046,0.0612,2.0,2.0,0.0,1.0,0.0
35.0,NegationOperator,0.0,33.33,66.67,100.0,0.0047,0.0,1.0,1.0,0.0,2.0,0.0
35.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.0056,0.0032,2.0,2.0,0.0,1.0,0.0
35.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.0063,0.0,1.0,1.0,0.0,2.0,0.0
35.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
35.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.0199,0.0539,2.0,2.0,0.0,1.0,0.0
35.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,-0.0306,0.0481,3.0,3.0,0.0,0.0,0.0
36.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.0016,0.0,1.0,1.0,0.0,2.0,0.0
36.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.4869,0.0,1.0,1.0,0.0,2.0,0.0
36.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.0332,0.0,1.0,1.0,0.0,2.0,0.0
36.0,LLMBasedParaphrasing,0.0,100.0,0.0,100.0,-0.0152,0.0356,3.0,3.0,0.0,0.0,0.0
36.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,0.0296,0.0397,2.0,2.0,0.0,1.0,0.0
36.0,MLM,0.0,33.33,66.67,100.0,-0.0015,0.0,1.0,1.0,0.0,2.0,0.0
36.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
36.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,0.1349,0.1327,2.0,2.0,0.0,1.0,0.0
36.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,0.0021,0.0644,2.0,2.0,0.0,1.0,0.0
36.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
36.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.0004,0.0035,2.0,2.0,0.0,1.0,0.0
36.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,0.0136,0.0056,2.0,2.0,0.0,1.0,0.0
37.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.0718,0.0,1.0,1.0,0.0,2.0,0.0
37.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.2981,0.0,1.0,1.0,0.0,2.0,0.0
37.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,-0.0255,0.044,2.0,2.0,0.0,1.0,0.0
37.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.007,0.0194,2.0,2.0,0.0,1.0,0.0
37.0,LLM_POSAwareSynonymReplacement,0.0,100.0,0.0,100.0,0.0343,0.1056,3.0,3.0,0.0,0.0,0.0
37.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
37.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
37.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,0.0005,0.0,1.0,1.0,0.0,2.0,0.0
37.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.0116,0.0199,2.0,2.0,0.0,1.0,0.0
37.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
37.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
37.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.0692,0.0,1.0,1.0,0.0,2.0,0.0
38.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.0119,0.0,1.0,1.0,0.0,2.0,0.0
38.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.4609,0.0,1.0,1.0,0.0,2.0,0.0
38.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,-0.3506,0.5046,2.0,2.0,0.0,1.0,0.0
38.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.0212,0.0,1.0,1.0,0.0,2.0,0.0
38.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.2622,0.4274,2.0,2.0,0.0,1.0,0.0
38.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
38.0,NegationOperator,0.0,66.67,33.33,100.0,-0.3404,0.4673,2.0,2.0,0.0,1.0,0.0
38.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.0694,0.0926,2.0,2.0,0.0,1.0,0.0
38.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.2741,0.0735,2.0,2.0,0.0,1.0,0.0
38.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
38.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.3346,0.474,2.0,2.0,0.0,1.0,0.0
38.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.0039,0.0,1.0,1.0,0.0,2.0,0.0
39.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
39.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
39.0,LLMBackTranslation_HI,0.0,50.0,50.0,100.0,-0.5348,0.0,1.0,1.0,0.0,1.0,0.0
39.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,-0.5456,0.0,1.0,1.0,0.0,1.0,0.0
39.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
39.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
39.0,NegationOperator,0.0,50.0,50.0,100.0,-0.1143,0.0,1.0,1.0,0.0,1.0,0.0
39.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,-0.3683,0.2242,2.0,2.0,0.0,0.0,0.0
39.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.5248,0.0,1.0,1.0,0.0,0.0,0.0
39.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.0205,0.0,1.0,1.0,0.0,0.0,0.0
39.0,StylisticMutator,0.0,50.0,50.0,100.0,-0.4712,0.0,1.0,1.0,0.0,1.0,0.0
39.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
40.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.0003,0.0,1.0,1.0,0.0,1.0,0.0
40.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,-0.5465,0.0,1.0,1.0,0.0,1.0,0.0
40.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
40.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,-0.0748,0.0,1.0,1.0,0.0,1.0,0.0
40.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,-0.0309,0.0,1.0,1.0,0.0,1.0,0.0
40.0,MLM,0.0,50.0,50.0,100.0,-0.0665,0.0,1.0,1.0,0.0,1.0,0.0
