generation,operator,NE,EHR,IR,cEHR,Δμ,Δσ,total_variants,elite_count,non_elite_count,rejections,duplicates
20.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
20.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.0693,0.0543,2.0,2.0,0.0,1.0,0.0
20.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
20.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
20.0,StylisticMutator,33.33,66.67,0.0,66.67,-0.1012,0.0739,3.0,2.0,1.0,0.0,0.0
20.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,-0.0803,0.1033,3.0,3.0,0.0,0.0,0.0
21.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.0112,0.0,1.0,1.0,0.0,2.0,0.0
21.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
21.0,LLMBackTranslation_HI,33.33,66.67,0.0,66.67,-0.1543,0.1251,3.0,2.0,1.0,0.0,0.0
21.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.004,0.0,1.0,1.0,0.0,2.0,0.0
21.0,LLM_POSAwareSynonymReplacement,0.0,0.0,66.67,0.0,,,0.0,0.0,0.0,2.0,1.0
21.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
21.0,NegationOperator,33.33,0.0,66.67,0.0,-0.1705,0.0,1.0,0.0,1.0,2.0,0.0
21.0,POSAwareAntonymReplacement,33.33,66.67,0.0,66.67,-0.1449,0.1331,3.0,2.0,1.0,0.0,0.0
21.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.0156,0.0,1.0,1.0,0.0,2.0,0.0
21.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
21.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.1082,0.0,1.0,1.0,0.0,2.0,0.0
21.0,TypographicalErrorsOperator,33.33,33.33,33.33,50.0,-0.2004,0.0218,2.0,1.0,1.0,1.0,0.0
22.0,ConceptAdditionOperator,33.33,0.0,66.67,0.0,-0.2206,0.0,1.0,0.0,1.0,2.0,0.0
22.0,InformedEvolutionOperator,33.33,0.0,66.67,0.0,-0.1812,0.0,1.0,0.0,1.0,2.0,0.0
22.0,LLMBackTranslation_HI,33.33,33.33,33.33,50.0,-0.112,0.1554,2.0,1.0,1.0,1.0,0.0
22.0,LLMBasedParaphrasing,33.33,33.33,33.33,50.0,-0.1222,0.0746,2.0,1.0,1.0,1.0,0.0
22.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.0147,0.0404,2.0,2.0,0.0,1.0,0.0
22.0,MLM,0.0,66.67,33.33,100.0,-0.05,0.0614,2.0,2.0,0.0,1.0,0.0
22.0,NegationOperator,0.0,33.33,66.67,100.0,0.012,0.0,1.0,1.0,0.0,2.0,0.0
22.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.0021,0.0,1.0,1.0,0.0,2.0,0.0
22.0,SemanticFusionCrossover,33.33,0.0,66.67,0.0,-0.0761,0.0,1.0,0.0,1.0,2.0,0.0
22.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
22.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.0939,0.0,1.0,1.0,0.0,2.0,0.0
22.0,TypographicalErrorsOperator,33.33,66.67,0.0,66.67,-0.0831,0.1188,3.0,2.0,1.0,0.0,0.0
23.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
23.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
23.0,LLMBackTranslation_HI,33.33,66.67,0.0,66.67,-0.0443,0.1487,3.0,2.0,1.0,0.0,0.0
23.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,0.0326,0.0,1.0,1.0,0.0,2.0,0.0
23.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.0045,0.0133,2.0,2.0,0.0,1.0,0.0
23.0,MLM,0.0,66.67,33.33,100.0,0.0301,0.0245,2.0,2.0,0.0,1.0,0.0
23.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
23.0,POSAwareAntonymReplacement,33.33,0.0,66.67,0.0,-0.2024,0.0,1.0,0.0,1.0,2.0,0.0
23.0,SemanticFusionCrossover,33.33,33.33,33.33,50.0,-0.1618,0.0259,2.0,1.0,1.0,1.0,0.0
23.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
23.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
23.0,TypographicalErrorsOperator,33.33,33.33,33.33,50.0,-0.0876,0.133,2.0,1.0,1.0,1.0,0.0
24.0,ConceptAdditionOperator,33.33,33.33,33.33,50.0,-0.0451,0.0869,2.0,1.0,1.0,1.0,0.0
24.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.0484,0.0,1.0,1.0,0.0,2.0,0.0
24.0,LLMBackTranslation_HI,33.33,0.0,66.67,0.0,-0.2315,0.0,1.0,0.0,1.0,2.0,0.0
24.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
24.0,LLM_POSAwareSynonymReplacement,33.33,0.0,66.67,0.0,-0.1805,0.0,1.0,0.0,1.0,2.0,0.0
24.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
24.0,NegationOperator,66.67,0.0,33.33,0.0,-0.1209,0.0443,2.0,0.0,2.0,1.0,0.0
24.0,POSAwareAntonymReplacement,66.67,33.33,0.0,33.33,-0.1214,0.1044,3.0,1.0,2.0,0.0,0.0
24.0,SemanticFusionCrossover,66.67,33.33,0.0,33.33,-0.0939,0.0126,3.0,1.0,2.0,0.0,0.0
24.0,SemanticSimilarityCrossover,66.67,33.33,0.0,33.33,-0.1028,0.0502,3.0,1.0,2.0,0.0,0.0
24.0,StylisticMutator,66.67,0.0,33.33,0.0,-0.1873,0.0313,2.0,0.0,2.0,1.0,0.0
24.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.1831,0.0,1.0,1.0,0.0,2.0,0.0
25.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
25.0,InformedEvolutionOperator,33.33,0.0,66.67,0.0,-0.1833,0.0,1.0,0.0,1.0,2.0,0.0
25.0,LLMBackTranslation_HI,66.67,0.0,33.33,0.0,-0.1598,0.1486,2.0,0.0,2.0,1.0,0.0
25.0,LLMBasedParaphrasing,66.67,0.0,33.33,0.0,-0.2102,0.0455,2.0,0.0,2.0,1.0,0.0
25.0,LLM_POSAwareSynonymReplacement,33.33,0.0,66.67,0.0,-0.1521,0.0,1.0,0.0,1.0,2.0,0.0
25.0,MLM,66.67,0.0,33.33,0.0,-0.1324,0.0838,2.0,0.0,2.0,1.0,0.0
25.0,NegationOperator,66.67,0.0,33.33,0.0,-0.0998,0.061,2.0,0.0,2.0,1.0,0.0
25.0,POSAwareAntonymReplacement,100.0,0.0,0.0,0.0,-0.1546,0.0324,3.0,0.0,3.0,0.0,0.0
25.0,SemanticFusionCrossover,66.67,0.0,33.33,0.0,-0.1658,0.0202,2.0,0.0,2.0,1.0,0.0
25.0,SemanticSimilarityCrossover,100.0,0.0,0.0,0.0,-0.1644,0.0322,3.0,0.0,3.0,0.0,0.0
25.0,StylisticMutator,33.33,0.0,66.67,0.0,-0.136,0.0,1.0,0.0,1.0,2.0,0.0
25.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.0426,0.0,1.0,1.0,0.0,2.0,0.0
26.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.0466,0.0,1.0,1.0,0.0,2.0,0.0
26.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.049,0.0,1.0,1.0,0.0,2.0,0.0
26.0,LLMBackTranslation_HI,33.33,66.67,0.0,66.67,-0.0575,0.1406,3.0,2.0,1.0,0.0,0.0
26.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
26.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.2354,0.0,1.0,1.0,0.0,2.0,0.0
26.0,MLM,33.33,33.33,33.33,50.0,-0.1242,0.15,2.0,1.0,1.0,1.0,0.0
26.0,NegationOperator,33.33,66.67,0.0,66.67,-0.1058,0.0988,3.0,2.0,1.0,0.0,0.0
26.0,POSAwareAntonymReplacement,0.0,66.67,0.0,100.0,-0.1282,0.1365,2.0,2.0,0.0,0.0,1.0
26.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.1393,0.0,1.0,1.0,0.0,2.0,0.0
26.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
26.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
26.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.1577,0.0,1.0,1.0,0.0,2.0,0.0
27.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.1245,0.0,1.0,1.0,0.0,2.0,0.0
27.0,InformedEvolutionOperator,33.33,0.0,66.67,0.0,-0.2651,0.0,1.0,0.0,1.0,2.0,0.0
27.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,-0.1066,0.0083,2.0,2.0,0.0,1.0,0.0
27.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
27.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,0.0252,0.0,1.0,1.0,0.0,2.0,0.0
27.0,MLM,0.0,33.33,66.67,100.0,-0.0729,0.0,1.0,1.0,0.0,2.0,0.0
27.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
27.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.0614,0.0902,2.0,2.0,0.0,1.0,0.0
27.0,SemanticFusionCrossover,33.33,0.0,66.67,0.0,-0.0217,0.0,1.0,0.0,1.0,2.0,0.0
27.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
27.0,StylisticMutator,33.33,0.0,66.67,0.0,-0.1478,0.0,1.0,0.0,1.0,2.0,0.0
27.0,TypographicalErrorsOperator,33.33,33.33,33.33,50.0,-0.087,0.1385,2.0,1.0,1.0,1.0,0.0
28.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.2141,0.0,1.0,1.0,0.0,2.0,0.0
28.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
28.0,LLMBackTranslation_HI,0.0,100.0,0.0,100.0,-0.0763,0.0634,3.0,3.0,0.0,0.0,0.0
28.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.0832,0.0,1.0,1.0,0.0,2.0,0.0
28.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.082,0.0,1.0,1.0,0.0,2.0,0.0
28.0,MLM,0.0,33.33,66.67,100.0,-0.2373,0.0,1.0,1.0,0.0,2.0,0.0
28.0,NegationOperator,0.0,33.33,66.67,100.0,-0.0421,0.0,1.0,1.0,0.0,2.0,0.0
28.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.0019,0.0,1.0,1.0,0.0,2.0,0.0
28.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.091,0.0513,3.0,3.0,0.0,0.0,0.0
28.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
28.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.2571,0.0,1.0,1.0,0.0,2.0,0.0
28.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.0416,0.0445,2.0,2.0,0.0,1.0,0.0
29.0,ConceptAdditionOperator,33.33,33.33,33.33,50.0,-0.2096,0.09,2.0,1.0,1.0,1.0,0.0
29.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
29.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.0939,0.0,1.0,1.0,0.0,2.0,0.0
29.0,LLMBasedParaphrasing,33.33,33.33,33.33,50.0,-0.2483,0.0434,2.0,1.0,1.0,1.0,0.0
29.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.0718,0.0,1.0,1.0,0.0,2.0,0.0
29.0,MLM,33.33,0.0,66.67,0.0,-0.0964,0.0,1.0,0.0,1.0,2.0,0.0
29.0,NegationOperator,0.0,33.33,66.67,100.0,-0.2512,0.0,1.0,1.0,0.0,2.0,0.0
29.0,POSAwareAntonymReplacement,66.67,33.33,0.0,33.33,-0.1781,0.0838,3.0,1.0,2.0,0.0,0.0
29.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
29.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
29.0,StylisticMutator,33.33,0.0,66.67,0.0,-0.0961,0.0,1.0,0.0,1.0,2.0,0.0
29.0,TypographicalErrorsOperator,33.33,33.33,33.33,50.0,-0.1947,0.1596,2.0,1.0,1.0,1.0,0.0
30.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
30.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
30.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,-0.0557,0.0175,2.0,2.0,0.0,1.0,0.0
30.0,LLMBasedParaphrasing,33.33,0.0,66.67,0.0,-0.1392,0.0,1.0,0.0,1.0,2.0,0.0
30.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.0578,0.0365,2.0,2.0,0.0,1.0,0.0
30.0,MLM,33.33,0.0,66.67,0.0,-0.2119,0.0,1.0,0.0,1.0,2.0,0.0
30.0,NegationOperator,0.0,66.67,33.33,100.0,0.0482,0.0962,2.0,2.0,0.0,1.0,0.0
30.0,POSAwareAntonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
30.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
30.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
30.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.0654,0.0404,2.0,2.0,0.0,1.0,0.0
30.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
31.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.0858,0.0,1.0,1.0,0.0,2.0,0.0
31.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
31.0,LLMBackTranslation_HI,33.33,0.0,66.67,0.0,-0.1547,0.0,1.0,0.0,1.0,2.0,0.0
31.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.0555,0.0416,2.0,2.0,0.0,1.0,0.0
31.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.0587,0.0496,2.0,2.0,0.0,1.0,0.0
31.0,MLM,0.0,33.33,66.67,100.0,-0.0505,0.0,1.0,1.0,0.0,2.0,0.0
31.0,NegationOperator,33.33,0.0,66.67,0.0,-0.2271,0.0,1.0,0.0,1.0,2.0,0.0
31.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,-0.0345,0.0515,3.0,3.0,0.0,0.0,0.0
31.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.0445,0.0,1.0,1.0,0.0,2.0,0.0
31.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
31.0,StylisticMutator,33.33,66.67,0.0,66.67,-0.1153,0.1099,3.0,2.0,1.0,0.0,0.0
31.0,TypographicalErrorsOperator,33.33,33.33,33.33,50.0,-0.125,0.18,2.0,1.0,1.0,1.0,0.0
32.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.0263,0.0,1.0,1.0,0.0,2.0,0.0
32.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
32.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
32.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.002,0.0,1.0,1.0,0.0,2.0,0.0
32.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
32.0,MLM,0.0,100.0,0.0,100.0,-0.0223,0.0554,3.0,3.0,0.0,0.0,0.0
32.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
32.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,0.0607,0.0,1.0,1.0,0.0,2.0,0.0
32.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.0432,0.0,1.0,1.0,0.0,2.0,0.0
32.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
32.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.0752,0.0,1.0,1.0,0.0,2.0,0.0
32.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.0536,0.0,1.0,1.0,0.0,2.0,0.0
33.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
33.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
33.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,-0.0564,0.0607,2.0,2.0,0.0,1.0,0.0
33.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
33.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.008,0.0,1.0,1.0,0.0,2.0,0.0
33.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
33.0,NegationOperator,33.33,66.67,0.0,66.67,-0.053,0.0408,3.0,2.0,1.0,0.0,0.0
33.0,POSAwareAntonymReplacement,33.33,66.67,0.0,66.67,-0.0648,0.0888,3.0,2.0,1.0,0.0,0.0
33.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.1867,0.0,1.0,1.0,0.0,2.0,0.0
33.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
33.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.0978,0.0,1.0,1.0,0.0,2.0,0.0
33.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
34.0,ConceptAdditionOperator,66.67,0.0,33.33,0.0,-0.098,0.0225,2.0,0.0,2.0,1.0,0.0
34.0,InformedEvolutionOperator,33.33,0.0,66.67,0.0,-0.1234,0.0,1.0,0.0,1.0,2.0,0.0
34.0,LLMBackTranslation_HI,33.33,0.0,66.67,0.0,-0.1666,0.0,1.0,0.0,1.0,2.0,0.0
34.0,LLMBasedParaphrasing,66.67,0.0,33.33,0.0,-0.1632,0.0073,2.0,0.0,2.0,1.0,0.0
34.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
34.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
34.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
34.0,POSAwareAntonymReplacement,66.67,0.0,33.33,0.0,-0.1387,0.0666,2.0,0.0,2.0,1.0,0.0
34.0,SemanticFusionCrossover,33.33,0.0,66.67,0.0,-0.1707,0.0,1.0,0.0,1.0,2.0,0.0
34.0,SemanticSimilarityCrossover,66.67,33.33,0.0,33.33,-0.0677,0.0967,3.0,1.0,2.0,0.0,0.0
34.0,StylisticMutator,66.67,0.0,33.33,0.0,-0.1022,0.0825,2.0,0.0,2.0,1.0,0.0
34.0,TypographicalErrorsOperator,66.67,0.0,33.33,0.0,-0.1639,0.0282,2.0,0.0,2.0,1.0,0.0
35.0,ConceptAdditionOperator,33.33,33.33,33.33,50.0,-0.1154,0.0654,2.0,1.0,1.0,1.0,0.0
35.0,InformedEvolutionOperator,33.33,0.0,66.67,0.0,-0.1466,0.0,1.0,0.0,1.0,2.0,0.0
35.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
35.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
35.0,LLM_POSAwareSynonymReplacement,33.33,33.33,33.33,50.0,-0.0928,0.1706,2.0,1.0,1.0,1.0,0.0
35.0,MLM,0.0,66.67,33.33,100.0,0.0197,0.0279,2.0,2.0,0.0,1.0,0.0
35.0,NegationOperator,0.0,33.33,66.67,100.0,-0.0615,0.0,1.0,1.0,0.0,2.0,0.0
35.0,POSAwareAntonymReplacement,33.33,66.67,0.0,66.67,-0.1021,0.1302,3.0,2.0,1.0,0.0,0.0
35.0,SemanticFusionCrossover,33.33,0.0,66.67,0.0,-0.0507,0.0,1.0,0.0,1.0,2.0,0.0
35.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
35.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
35.0,TypographicalErrorsOperator,33.33,0.0,66.67,0.0,-0.2224,0.0,1.0,0.0,1.0,2.0,0.0
36.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.0753,0.0,1.0,1.0,0.0,2.0,0.0
36.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
36.0,LLMBackTranslation_HI,33.33,33.33,33.33,50.0,-0.1572,0.0818,2.0,1.0,1.0,1.0,0.0
36.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.042,0.0,1.0,1.0,0.0,2.0,0.0
36.0,LLM_POSAwareSynonymReplacement,33.33,0.0,66.67,0.0,-0.2452,0.0,1.0,0.0,1.0,2.0,0.0
36.0,MLM,0.0,33.33,66.67,100.0,-0.0956,0.0,1.0,1.0,0.0,2.0,0.0
36.0,NegationOperator,33.33,0.0,66.67,0.0,-0.2341,0.0,1.0,0.0,1.0,2.0,0.0
36.0,POSAwareAntonymReplacement,33.33,66.67,0.0,66.67,-0.1369,0.0778,3.0,2.0,1.0,0.0,0.0
36.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.108,0.0492,2.0,2.0,0.0,1.0,0.0
36.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
36.0,StylisticMutator,33.33,66.67,0.0,66.67,-0.1214,0.0903,3.0,2.0,1.0,0.0,0.0
36.0,TypographicalErrorsOperator,33.33,33.33,33.33,50.0,-0.1828,0.1285,2.0,1.0,1.0,1.0,0.0
37.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
37.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
37.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,-0.0085,0.0144,2.0,2.0,0.0,1.0,0.0
37.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.0077,0.0,1.0,1.0,0.0,2.0,0.0
37.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.0226,0.0083,2.0,2.0,0.0,1.0,0.0
37.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
37.0,NegationOperator,0.0,33.33,66.67,100.0,-0.0044,0.0,1.0,1.0,0.0,2.0,0.0
37.0,POSAwareAntonymReplacement,33.33,33.33,33.33,50.0,-0.1093,0.1532,2.0,1.0,1.0,1.0,0.0
37.0,SemanticFusionCrossover,33.33,33.33,33.33,50.0,-0.0045,0.0951,2.0,1.0,1.0,1.0,0.0
37.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
37.0,StylisticMutator,33.33,33.33,33.33,50.0,-0.1261,0.1423,2.0,1.0,1.0,1.0,0.0
37.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.0214,0.0,1.0,1.0,0.0,2.0,0.0
38.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
38.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
38.0,LLMBackTranslation_HI,100.0,0.0,0.0,0.0,-0.1904,0.0355,3.0,0.0,3.0,0.0,0.0
38.0,LLMBasedParaphrasing,100.0,0.0,0.0,0.0,-0.1138,0.0561,3.0,0.0,3.0,0.0,0.0
38.0,LLM_POSAwareSynonymReplacement,33.33,0.0,66.67,0.0,-0.1963,0.0,1.0,0.0,1.0,2.0,0.0
38.0,MLM,33.33,0.0,66.67,0.0,-0.0537,0.0,1.0,0.0,1.0,2.0,0.0
38.0,NegationOperator,33.33,0.0,66.67,0.0,-0.0796,0.0,1.0,0.0,1.0,2.0,0.0
38.0,POSAwareAntonymReplacement,33.33,0.0,66.67,0.0,-0.085,0.0,1.0,0.0,1.0,2.0,0.0
38.0,SemanticFusionCrossover,66.67,0.0,33.33,0.0,-0.0917,0.015,2.0,0.0,2.0,1.0,0.0
38.0,SemanticSimilarityCrossover,66.67,33.33,0.0,33.33,-0.0575,0.1043,3.0,1.0,2.0,0.0,0.0
38.0,StylisticMutator,66.67,0.0,33.33,0.0,-0.1758,0.0625,2.0,0.0,2.0,1.0,0.0
38.0,TypographicalErrorsOperator,33.33,0.0,66.67,0.0,-0.0452,0.0,1.0,0.0,1.0,2.0,0.0
39.0,ConceptAdditionOperator,66.67,0.0,33.33,0.0,-0.1631,0.0723,2.0,0.0,2.0,1.0,0.0
39.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
39.0,LLMBackTranslation_HI,66.67,0.0,33.33,0.0,-0.123,0.0435,2.0,0.0,2.0,1.0,0.0
39.0,LLMBasedParaphrasing,33.33,0.0,66.67,0.0,-0.1792,0.0,1.0,0.0,1.0,2.0,0.0
39.0,LLM_POSAwareSynonymReplacement,33.33,0.0,66.67,0.0,-0.1408,0.0,1.0,0.0,1.0,2.0,0.0
39.0,MLM,33.33,0.0,66.67,0.0,-0.2973,0.0,1.0,0.0,1.0,2.0,0.0
39.0,NegationOperator,33.33,0.0,66.67,0.0,-0.1311,0.0,1.0,0.0,1.0,2.0,0.0
39.0,POSAwareAntonymReplacement,66.67,33.33,0.0,33.33,-0.1331,0.1446,3.0,1.0,2.0,0.0,0.0
39.0,SemanticFusionCrossover,100.0,0.0,0.0,0.0,-0.1407,0.0532,3.0,0.0,3.0,0.0,0.0
39.0,SemanticSimilarityCrossover,33.33,66.67,0.0,66.67,-0.0405,0.054,3.0,2.0,1.0,0.0,0.0
39.0,StylisticMutator,33.33,0.0,66.67,0.0,-0.1259,0.0,1.0,0.0,1.0,2.0,0.0
